session_id,user_id,user_name,department,timestamp,event_type,country,city,impossible_travel,hours_since_last,mfa_fail_count,is_known_device,country_deviation,hour_sin,hour_cos,is_business_hours,role_rank,role_escalation,pwd_reset_7d,peer_zscore,risk_label,anomaly_type,iso_score,xgb_low_prob,xgb_medium_prob,xgb_high_prob,xgb_pred_label,final_risk_score,shap_explanation,action_taken,action_ja,severity
2f121b92,park_s,Park Soyeon,Marketing,2025-01-22T15:31:00,login,Japan,Tokyo,0,1.07,0,1,0,-0.7071,-0.7071,1,1,0,0,-0.183,LOW,none,4.82,0.9991,0.0004,0.0006,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3179}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
e3d75763,nakamura_a,Nakamura Aoi,DevOps,2025-01-22T16:35:00,login,Japan,Tokyo,0,7.45,0,1,0,-0.866,-0.5,1,0,0,0,0.039,LOW,none,10.58,0.9993,0.0003,0.0003,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
9fceb4cb,kim_j,Kim Junho,Sales,2025-01-22T17:30:00,login,Japan,Tokyo,0,24.57,0,1,0,-0.9659,-0.2588,1,0,0,6,-0.582,LOW,none,61.74,0.9976,0.0011,0.0013,LOW,25,"[{""feature"": ""role_rank"", ""shap"": 1.0734}, {""feature"": ""hour_cos"", ""shap"": 0.5705}, {""feature"": ""role_escalation"", ""shap"": 0.2238}]",ALLOW,アクセスを許可,LOW
bb18dab8,chen_w,Chen Wei,Engineering,2025-01-22T17:38:00,login,Japan,Tokyo,0,3.4,0,1,0,-0.9659,-0.2588,1,1,0,0,0.836,LOW,none,6.73,0.9984,0.0007,0.0009,LOW,3,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5733}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
824f0ce6,suzuki_t,Suzuki Takeshi,Engineering,2025-01-22T17:53:00,login,Japan,Tokyo,0,28.65,0,1,0,-0.9659,-0.2588,1,1,0,0,-1.225,LOW,none,39.44,0.9984,0.0007,0.0009,LOW,16,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5678}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
fe5e2685,kim_j,Kim Junho,Sales,2025-01-22T17:54:00,login,Japan,Tokyo,0,0.4,0,1,0,-0.9659,-0.2588,1,0,0,6,-0.582,LOW,none,55.22,0.9969,0.0011,0.0019,LOW,22,"[{""feature"": ""role_rank"", ""shap"": 1.0715}, {""feature"": ""hour_cos"", ""shap"": 0.5748}, {""feature"": ""role_escalation"", ""shap"": 0.2238}]",ALLOW,アクセスを許可,LOW
444e5e98,yamada_r,Yamada Riko,HR,2025-01-23T08:25:00,login,Japan,Tokyo,0,17.43,0,1,0,0.866,-0.5,1,1,0,0,-0.378,LOW,none,14.4,0.9993,0.0004,0.0004,LOW,6,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
d0c0d1eb,chen_w,Chen Wei,Engineering,2025-01-23T10:43:00,login,Japan,Tokyo,0,17.08,0,1,0,0.5,-0.866,1,1,0,0,-0.195,LOW,none,4.58,0.9993,0.0004,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
ab7e1e85,suzuki_t,Suzuki Takeshi,Engineering,2025-01-23T11:30:00,login,Japan,Tokyo,0,17.62,0,1,0,0.2588,-0.9659,1,0,0,0,0.836,LOW,none,6.3,0.9993,0.0003,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
43dd6583,suzuki_t,Suzuki Takeshi,Engineering,2025-01-23T13:18:00,login,Japan,Tokyo,0,1.8,0,1,0,-0.2588,-0.9659,1,0,0,0,0.836,LOW,none,2.68,0.9992,0.0004,0.0005,LOW,1,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
abc0d217,yamada_r,Yamada Riko,HR,2025-01-23T13:28:00,login,Japan,Tokyo,0,5.05,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.378,LOW,none,7.62,0.9993,0.0003,0.0003,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
cf9907ce,nakamura_a,Nakamura Aoi,DevOps,2025-01-23T13:44:00,login,Japan,Tokyo,0,21.15,0,1,0,-0.2588,-0.9659,1,0,0,0,1.215,LOW,none,14.46,0.9992,0.0004,0.0004,LOW,6,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
546275bd,admin45,Admin User 45,IT Operations,2025-01-23T14:19:00,login,Japan,Tokyo,0,23.73,0,1,0,-0.5,-0.866,1,0,0,0,-0.496,LOW,none,12.9,0.9993,0.0003,0.0004,LOW,5,"[{""feature"": ""hour_cos"", ""shap"": 1.3001}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
93d6f9f9,chen_w,Chen Wei,Engineering,2025-01-23T14:23:00,login,Japan,Tokyo,0,3.67,0,1,0,-0.5,-0.866,1,0,0,0,-0.195,LOW,none,5.17,0.9993,0.0003,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3082}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
aa9cad50,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-23T14:24:00,login,Japan,Tokyo,0,24.98,0,1,0,-0.5,-0.866,1,0,0,0,-0.195,LOW,none,13.55,0.9993,0.0003,0.0004,LOW,5,"[{""feature"": ""hour_cos"", ""shap"": 1.3001}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
1eb8ee3c,admin45,Admin User 45,IT Operations,2025-01-23T15:09:00,login,Japan,Tokyo,0,0.83,0,1,0,-0.7071,-0.7071,1,0,0,0,-0.496,LOW,none,10.79,0.9991,0.0004,0.0006,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3179}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
00536c6a,nakamura_a,Nakamura Aoi,DevOps,2025-01-23T15:37:00,login,Japan,Tokyo,0,1.88,0,1,0,-0.7071,-0.7071,1,1,0,0,1.215,LOW,none,3.48,0.9991,0.0004,0.0005,LOW,1,"[{""feature"": ""hour_cos"", ""shap"": 1.3179}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
2149cc0b,park_s,Park Soyeon,Marketing,2025-01-23T15:51:00,login,Japan,Tokyo,0,24.33,0,1,0,-0.7071,-0.7071,1,0,0,0,-1.278,LOW,none,18.24,0.9993,0.0003,0.0004,LOW,7,"[{""feature"": ""hour_cos"", ""shap"": 1.3142}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
d17e284e,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-23T16:05:00,login,Japan,Tokyo,0,1.68,0,1,0,-0.866,-0.5,1,1,0,0,-0.195,LOW,none,7.63,0.9992,0.0004,0.0005,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3179}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
1aaec7ad,suzuki_t,Suzuki Takeshi,Engineering,2025-01-23T17:08:00,login,Japan,Tokyo,0,3.83,0,1,0,-0.9659,-0.2588,1,1,0,0,0.836,LOW,none,6.24,0.9984,0.0007,0.0009,LOW,3,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5733}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
87d81c99,ito_k,Ito Kenji,Finance,2025-01-23T18:09:00,login,Japan,Nagoya,0,29.3,0,1,0,-1.0,-0.0,1,1,0,0,-0.135,LOW,none,40.43,0.9985,0.0008,0.0006,LOW,16,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4519}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
d13c099e,sato_m,Sato Miyuki,Finance,2025-01-23T18:24:00,login,Japan,Osaka,0,29.68,0,1,0,-1.0,-0.0,1,0,0,0,-1.29,LOW,none,50.46,0.9985,0.0008,0.0006,LOW,20,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4519}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
97bda671,ito_k,Ito Kenji,Finance,2025-01-23T18:31:00,login,Japan,Nagoya,0,0.37,0,1,0,-1.0,-0.0,1,1,0,0,-0.135,LOW,none,18.19,0.9981,0.0009,0.001,LOW,7,"[{""feature"": ""role_rank"", ""shap"": 1.0993}, {""feature"": ""hour_cos"", ""shap"": 0.4562}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
0a8f7533,kim_j,Kim Junho,Sales,2025-01-23T18:31:00,login,Japan,Tokyo,0,24.62,0,1,0,-1.0,-0.0,1,1,1,3,-1.309,LOW,none,73.87,0.9961,0.0021,0.0019,LOW,30,"[{""feature"": ""role_rank"", ""shap"": 1.0633}, {""feature"": ""role_escalation"", ""shap"": -0.4641}, {""feature"": ""hour_cos"", ""shap"": 0.3824}]",ALLOW,アクセスを許可,LOW
15576b73,nakamura_a,Nakamura Aoi,DevOps,2025-01-23T18:42:00,login,Japan,Tokyo,0,3.08,0,1,0,-1.0,-0.0,1,0,0,0,1.215,LOW,none,18.48,0.9983,0.0009,0.0007,LOW,7,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4575}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
320a9334,sato_m,Sato Miyuki,Finance,2025-01-24T09:00:00,login,Japan,Osaka,0,14.6,0,1,0,0.7071,-0.7071,1,1,0,0,-0.135,LOW,none,7.51,0.9993,0.0004,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
0f4aaef5,yamada_r,Yamada Riko,HR,2025-01-24T09:01:00,login,Japan,Tokyo,0,19.55,0,1,0,0.7071,-0.7071,1,0,0,0,-1.637,LOW,none,27.02,0.9993,0.0004,0.0004,LOW,11,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
cf4a8d30,admin45,Admin User 45,IT Operations,2025-01-24T09:18:00,login,Japan,Tokyo,0,18.15,0,1,0,0.7071,-0.7071,1,0,0,0,-0.496,LOW,none,9.6,0.9993,0.0004,0.0004,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
bcd834de,kim_j,Kim Junho,Sales,2025-01-24T10:22:00,login,Japan,Tokyo,0,15.85,0,1,0,0.5,-0.866,1,1,1,3,0.145,LOW,none,52.3,0.9977,0.0009,0.0014,LOW,21,"[{""feature"": ""hour_cos"", ""shap"": 1.2306}, {""feature"": ""role_rank"", ""shap"": 1.0835}, {""feature"": ""role_escalation"", ""shap"": -0.4735}]",ALLOW,アクセスを許可,LOW
0f2c041d,nakamura_a,Nakamura Aoi,DevOps,2025-01-24T10:23:00,login,Japan,Tokyo,0,15.68,0,1,0,0.5,-0.866,1,0,0,0,1.215,LOW,none,8.22,0.9991,0.0004,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
7f125332,ito_k,Ito Kenji,Finance,2025-01-24T11:17:00,login,Japan,Nagoya,0,16.77,0,1,0,0.2588,-0.9659,1,0,0,0,-1.29,LOW,none,16.81,0.9993,0.0003,0.0004,LOW,7,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
85392976,suzuki_t,Suzuki Takeshi,Engineering,2025-01-24T11:33:00,login,Japan,Tokyo,0,18.42,0,1,0,0.2588,-0.9659,1,0,0,0,-1.225,LOW,none,14.19,0.9993,0.0003,0.0004,LOW,6,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
af71af21,kim_j,Kim Junho,Sales,2025-01-24T11:33:00,login,Japan,Tokyo,0,1.18,0,1,0,0.2588,-0.9659,1,1,1,3,0.145,LOW,none,47.95,0.9971,0.0009,0.002,LOW,19,"[{""feature"": ""hour_cos"", ""shap"": 1.2262}, {""feature"": ""role_rank"", ""shap"": 1.1012}, {""feature"": ""role_escalation"", ""shap"": -0.4735}]",ALLOW,アクセスを許可,LOW
2e5a5c90,nakamura_a,Nakamura Aoi,DevOps,2025-01-24T12:42:00,login,Japan,Tokyo,0,2.32,0,1,0,0.0,-1.0,1,1,0,0,1.215,LOW,none,6.38,0.9992,0.0004,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
d092158d,chen_w,Chen Wei,Engineering,2025-01-24T15:14:00,login,Japan,Tokyo,0,24.85,0,1,0,-0.7071,-0.7071,1,0,0,0,-0.195,LOW,none,14.36,0.9993,0.0003,0.0004,LOW,6,"[{""feature"": ""hour_cos"", ""shap"": 1.3142}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
a78e0495,park_s,Park Soyeon,Marketing,2025-01-24T15:37:00,login,Japan,Tokyo,0,23.77,0,1,0,-0.7071,-0.7071,1,1,0,0,-1.278,LOW,none,20.93,0.9993,0.0003,0.0004,LOW,8,"[{""feature"": ""hour_cos"", ""shap"": 1.3142}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
5be34017,kim_j,Kim Junho,Sales,2025-01-24T15:46:00,login,Japan,Tokyo,0,4.22,0,1,0,-0.7071,-0.7071,1,1,1,3,0.145,LOW,none,44.02,0.998,0.0008,0.0013,LOW,18,"[{""feature"": ""hour_cos"", ""shap"": 1.2528}, {""feature"": ""role_rank"", ""shap"": 1.1012}, {""feature"": ""role_escalation"", ""shap"": -0.4641}]",ALLOW,アクセスを許可,LOW
3a813667,sato_m,Sato Miyuki,Finance,2025-01-24T16:35:00,login,Japan,Osaka,0,7.58,0,1,0,-0.866,-0.5,1,1,0,0,-0.135,LOW,none,9.64,0.9993,0.0003,0.0003,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
02fa1308,nakamura_a,Nakamura Aoi,DevOps,2025-01-24T17:25:00,login,Japan,Tokyo,0,4.72,0,1,0,-0.9659,-0.2588,1,1,0,0,1.215,LOW,none,9.44,0.9982,0.0008,0.001,LOW,4,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5733}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
4ccf06cf,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-24T17:41:00,login,Japan,Tokyo,0,25.6,0,1,0,-0.9659,-0.2588,1,1,0,0,-1.225,LOW,none,33.21,0.9984,0.0007,0.0009,LOW,13,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5678}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
ab4b915f,chen_w,Chen Wei,Engineering,2025-01-24T18:27:00,login,Japan,Tokyo,0,3.22,0,1,0,-1.0,-0.0,1,0,0,0,-0.195,LOW,none,18.38,0.9986,0.0008,0.0006,LOW,7,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4575}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
e9378de2,admin45,Admin User 45,IT Operations,2025-01-24T18:37:00,login,Japan,Tokyo,0,9.32,0,1,0,-1.0,-0.0,1,1,0,0,-0.496,LOW,none,24.58,0.9986,0.0008,0.0006,LOW,10,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4575}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
a8879a7b,yamada_r,Yamada Riko,HR,2025-01-25T08:50:00,login,Japan,Tokyo,0,23.82,0,1,0,0.866,-0.5,1,1,0,0,0.881,LOW,none,16.97,0.9992,0.0004,0.0004,LOW,7,"[{""feature"": ""hour_cos"", ""shap"": 1.323}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
99fa8b5c,chen_w,Chen Wei,Engineering,2025-01-25T09:28:00,login,Japan,Tokyo,0,15.02,0,1,0,0.7071,-0.7071,1,0,0,0,0.836,LOW,none,5.39,0.9993,0.0004,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
20daf359,admin45,Admin User 45,IT Operations,2025-01-25T10:11:00,login,Japan,Tokyo,0,15.57,0,1,0,0.5,-0.866,1,1,0,0,-0.045,LOW,none,5.35,0.9993,0.0004,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
1900b0d1,nakamura_a,Nakamura Aoi,DevOps,2025-01-25T10:15:00,login,Japan,Tokyo,0,16.83,0,1,0,0.5,-0.866,1,1,0,0,-1.137,LOW,none,15.35,0.9993,0.0004,0.0004,LOW,6,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
aa603dcf,sato_m,Sato Miyuki,Finance,2025-01-25T10:32:00,login,Japan,Osaka,0,17.95,0,1,0,0.5,-0.866,1,1,0,0,-0.135,LOW,none,4.47,0.9993,0.0004,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
ba3ee313,chen_w,Chen Wei,Engineering,2025-01-25T11:19:00,login,Japan,Tokyo,0,1.85,0,1,0,0.2588,-0.9659,1,1,0,0,0.836,LOW,none,2.32,0.9992,0.0004,0.0005,LOW,1,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
3e863781,yamada_r,Yamada Riko,HR,2025-01-25T11:34:00,login,Japan,Tokyo,0,2.73,0,1,0,0.2588,-0.9659,1,0,0,0,0.881,LOW,none,3.07,0.9992,0.0004,0.0004,LOW,1,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
8a3253e6,park_s,Park Soyeon,Marketing,2025-01-25T11:52:00,login,Japan,Tokyo,0,20.25,0,1,0,0.2588,-0.9659,1,0,0,0,-1.278,LOW,none,14.39,0.9993,0.0003,0.0004,LOW,6,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
28e134a4,ito_k,Ito Kenji,Finance,2025-01-25T12:18:00,login,Japan,Nagoya,0,25.02,0,1,0,0.0,-1.0,1,0,0,0,1.021,LOW,none,19.76,0.9992,0.0004,0.0004,LOW,8,"[{""feature"": ""hour_cos"", ""shap"": 1.3089}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
7135e66a,ito_k,Ito Kenji,Finance,2025-01-25T12:38:00,login,Japan,Nagoya,0,0.33,0,1,0,0.0,-1.0,1,1,0,0,1.021,LOW,none,6.19,0.9989,0.0004,0.0007,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.131}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
50680a30,admin45,Admin User 45,IT Operations,2025-01-25T13:00:00,login,Japan,Tokyo,0,2.82,0,1,0,-0.2588,-0.9659,1,0,0,0,-0.045,LOW,none,4.44,0.9993,0.0003,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
7c463067,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-25T13:07:00,login,Japan,Tokyo,0,19.43,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.195,LOW,none,8.8,0.9993,0.0003,0.0003,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
c79f3d68,kim_j,Kim Junho,Sales,2025-01-25T14:45:00,login,Japan,Tokyo,0,22.98,0,1,0,-0.5,-0.866,1,1,1,3,-0.582,LOW,none,61.02,0.9977,0.0009,0.0014,LOW,24,"[{""feature"": ""hour_cos"", ""shap"": 1.2181}, {""feature"": ""role_rank"", ""shap"": 1.1012}, {""feature"": ""role_escalation"", ""shap"": -0.4735}]",ALLOW,アクセスを許可,LOW
2049e401,ito_k,Ito Kenji,Finance,2025-01-25T14:58:00,login,Japan,Nagoya,0,2.33,0,1,0,-0.5,-0.866,1,1,0,0,1.021,LOW,none,0.34,0.9992,0.0004,0.0004,LOW,0,"[{""feature"": ""hour_cos"", ""shap"": 1.3082}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
7c06ce73,suzuki_t,Suzuki Takeshi,Engineering,2025-01-25T15:34:00,login,Japan,Tokyo,0,28.02,0,1,0,-0.7071,-0.7071,1,1,0,0,-0.195,LOW,none,21.21,0.9993,0.0003,0.0004,LOW,9,"[{""feature"": ""hour_cos"", ""shap"": 1.3142}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
391a9d0a,kim_j,Kim Junho,Sales,2025-01-25T16:32:00,login,Japan,Tokyo,0,1.78,0,1,0,-0.866,-0.5,1,1,1,3,-0.582,LOW,none,49.92,0.9974,0.0009,0.0017,LOW,20,"[{""feature"": ""hour_cos"", ""shap"": 1.2483}, {""feature"": ""role_rank"", ""shap"": 1.1012}, {""feature"": ""role_escalation"", ""shap"": -0.4641}]",ALLOW,アクセスを許可,LOW
5ebeae29,suzuki_t,Suzuki Takeshi,Engineering,2025-01-25T16:52:00,login,Japan,Tokyo,0,1.3,0,1,0,-0.866,-0.5,1,0,0,0,-0.195,LOW,none,9.29,0.9991,0.0004,0.0005,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3179}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
a3849d48,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-25T17:11:00,login,Japan,Tokyo,0,4.07,0,1,0,-0.9659,-0.2588,1,0,0,0,-0.195,LOW,none,10.53,0.9984,0.0007,0.0009,LOW,4,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5733}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
da9da438,sato_m,Sato Miyuki,Finance,2025-01-25T17:24:00,login,Japan,Osaka,0,6.87,0,1,0,-0.9659,-0.2588,1,0,0,0,-0.135,LOW,none,11.12,0.9984,0.0007,0.0009,LOW,5,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5733}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
a92f2982,chen_w,Chen Wei,Engineering,2025-01-25T17:44:00,login,Japan,Tokyo,0,6.42,0,1,0,-0.9659,-0.2588,1,1,0,0,0.836,LOW,none,7.11,0.9984,0.0007,0.0009,LOW,3,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5733}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
