session_id,user_id,user_name,department,timestamp,event_type,country,city,impossible_travel,hours_since_last,mfa_fail_count,is_known_device,country_deviation,hour_sin,hour_cos,is_business_hours,role_rank,role_escalation,pwd_reset_7d,peer_zscore,risk_label,anomaly_type
dc1c337b,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-20T11:36:00,login,Japan,Tokyo,0,27.02,0,1,0,0.2588,-0.9659,1,0,0,0,0.836,LOW,none
52fd5a72,park_s,Park Soyeon,Marketing,2025-01-20T11:48:00,login,Japan,Tokyo,0,1.1,0,1,0,0.2588,-0.9659,1,0,0,0,0.913,LOW,none
d58dc7eb,park_s,Park Soyeon,Marketing,2025-01-20T11:52:00,login,Japan,Tokyo,0,0.07,0,1,0,0.2588,-0.9659,1,1,0,0,0.913,LOW,none
931133bb,suzuki_t,Suzuki Takeshi,Engineering,2025-01-20T11:53:00,login,Japan,Tokyo,0,0.4,0,1,0,0.2588,-0.9659,1,0,0,0,0.836,LOW,none
95ba5665,sato_m,Sato Miyuki,Finance,2025-01-20T12:46:00,login,Japan,Osaka,0,3.98,0,1,0,0.0,-1.0,1,1,0,0,1.021,LOW,none
1664c0c3,yamada_r,Yamada Riko,HR,2025-01-20T13:07:00,login,Japan,Tokyo,0,18.17,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.378,LOW,none
41f91494,nakamura_a,Nakamura Aoi,DevOps,2025-01-20T13:41:00,login,Japan,Tokyo,0,19.77,0,1,0,-0.2588,-0.9659,1,1,0,0,-1.137,LOW,none
aab3fe29,yamada_r,Yamada Riko,HR,2025-01-20T14:24:00,login,Japan,Tokyo,0,1.28,0,1,0,-0.5,-0.866,1,0,0,0,-0.378,LOW,none
b95e09c3,sato_m,Sato Miyuki,Finance,2025-01-20T14:29:00,login,Japan,Osaka,0,1.72,0,1,0,-0.5,-0.866,1,1,0,0,1.021,LOW,none
8bc2186e,admin45,Admin User 45,IT Operations,2025-01-20T15:02:00,login,Japan,Tokyo,0,5.47,0,1,0,-0.7071,-0.7071,1,1,0,0,-0.496,LOW,none
e5a6555a,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-20T15:05:00,login,Japan,Tokyo,0,3.48,0,1,0,-0.7071,-0.7071,1,0,0,0,0.836,LOW,none
816b52bf,suzuki_t,Suzuki Takeshi,Engineering,2025-01-20T15:43:00,login,Japan,Tokyo,0,3.83,0,1,0,-0.7071,-0.7071,1,1,0,0,0.836,LOW,none
78f90011,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-20T16:28:00,login,Japan,Tokyo,0,1.38,0,1,0,-0.866,-0.5,1,0,0,0,0.836,LOW,none
fc0b989c,ito_k,Ito Kenji,Finance,2025-01-20T16:37:00,login,Japan,Nagoya,0,25.47,0,1,0,-0.866,-0.5,1,1,0,0,-1.29,LOW,none
ce67add6,kim_j,Kim Junho,Sales,2025-01-20T18:46:00,login,Japan,Tokyo,0,24.2,0,1,0,-1.0,-0.0,1,1,1,3,-1.309,LOW,none
4efad14d,sato_m,Sato Miyuki,Finance,2025-01-21T01:00:00,login,South Korea,Seoul,0,10.52,0,0,0,0.2588,0.9659,0,2,1,0,2.176,MEDIUM,new_country_login
1128c97b,kim_j,Kim Junho,Sales,2025-01-21T02:00:00,login,Japan,Tokyo,0,7.23,0,1,0,0.5,0.866,0,0,0,4,1.6,MEDIUM,password_reset_flood
aa9839e1,kim_j,Kim Junho,Sales,2025-01-21T02:15:00,login,Japan,Tokyo,0,0.25,0,1,0,0.5,0.866,0,0,0,5,1.6,MEDIUM,password_reset_flood
86d7dcda,kim_j,Kim Junho,Sales,2025-01-21T02:30:00,login,Japan,Tokyo,0,0.25,0,1,0,0.5,0.866,0,0,0,6,1.6,MEDIUM,password_reset_flood
bb24d9ad,ito_k,Ito Kenji,Finance,2025-01-21T08:00:00,login,Japan,Nagoya,0,15.38,0,1,0,0.866,-0.5,1,0,0,0,1.021,LOW,none
bd206102,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-21T08:30:00,login,Japan,Tokyo,0,16.03,0,1,0,0.866,-0.5,1,0,0,0,1.867,LOW,none
565e6a3f,sato_m,Sato Miyuki,Finance,2025-01-21T09:34:00,login,Japan,Osaka,0,8.57,0,1,0,0.7071,-0.7071,1,0,0,0,2.176,LOW,none
c5190cfe,admin45,Admin User 45,IT Operations,2025-01-21T09:47:00,login,Japan,Tokyo,0,18.75,0,1,0,0.7071,-0.7071,1,0,0,0,2.209,LOW,none
0b90df69,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-21T10:19:00,login,Japan,Tokyo,0,1.82,0,1,0,0.5,-0.866,1,0,0,0,1.867,LOW,none
868d319c,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-21T10:45:00,login,Russia,Moscow,1,0.43,0,0,0,0.5,-0.866,1,3,1,0,1.867,HIGH,impossible_travel
4dad7a3e,sato_m,Sato Miyuki,Finance,2025-01-21T11:21:00,login,Japan,Osaka,0,1.78,0,1,0,0.2588,-0.9659,1,1,0,0,2.176,LOW,none
e76736b5,ito_k,Ito Kenji,Finance,2025-01-21T12:34:00,login,Japan,Nagoya,0,4.57,0,1,0,0.0,-1.0,1,0,0,0,1.021,LOW,none
9315126a,nakamura_a,Nakamura Aoi,DevOps,2025-01-21T12:52:00,login,Japan,Tokyo,0,23.18,0,1,0,0.0,-1.0,1,1,0,0,1.215,LOW,none
65290c4b,chen_w,Chen Wei,Engineering,2025-01-21T13:10:00,login,Japan,Tokyo,0,28.07,0,1,0,-0.2588,-0.9659,1,1,0,0,0.836,LOW,none
e7ab30b3,suzuki_t,Suzuki Takeshi,Engineering,2025-01-21T13:14:00,login,Japan,Tokyo,0,21.52,0,1,0,-0.2588,-0.9659,1,0,0,0,-1.225,LOW,none
e7f82988,admin45,Admin User 45,IT Operations,2025-01-21T13:19:00,login,Japan,Tokyo,0,3.53,0,1,0,-0.2588,-0.9659,1,0,0,0,2.209,LOW,none
401e0813,sato_m,Sato Miyuki,Finance,2025-01-21T14:26:00,login,Japan,Osaka,0,3.08,0,1,0,-0.5,-0.866,1,1,0,0,2.176,LOW,none
6ae97243,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-21T15:15:00,login,Japan,Tokyo,1,4.5,0,1,0,-0.7071,-0.7071,1,1,0,0,1.867,LOW,none
4ace8c16,ito_k,Ito Kenji,Finance,2025-01-21T15:23:00,login,Japan,Nagoya,0,2.82,0,1,0,-0.7071,-0.7071,1,1,0,0,1.021,LOW,none
6b3e42f7,nakamura_a,Nakamura Aoi,DevOps,2025-01-21T16:09:00,login,Japan,Tokyo,0,3.28,0,1,0,-0.866,-0.5,1,0,0,0,1.215,LOW,none
965bca20,kim_j,Kim Junho,Sales,2025-01-21T16:41:00,login,Japan,Tokyo,0,14.18,0,1,0,-0.866,-0.5,1,1,1,6,1.6,LOW,none
a29a8133,kim_j,Kim Junho,Sales,2025-01-21T16:56:00,login,Japan,Tokyo,0,0.25,0,1,0,-0.866,-0.5,1,1,1,6,1.6,LOW,none
9f35df59,yamada_r,Yamada Riko,HR,2025-01-21T17:00:00,login,Japan,Tokyo,0,26.6,0,1,0,-0.9659,-0.2588,1,4,1,0,-0.378,HIGH,privilege_escalation
05642b3b,yamada_r,Yamada Riko,HR,2025-01-21T17:55:00,login,Japan,Tokyo,0,0.92,0,1,0,-0.9659,-0.2588,1,0,0,0,-0.378,LOW,none
740434fb,park_s,Park Soyeon,Marketing,2025-01-21T18:03:00,login,Japan,Tokyo,0,30.18,0,1,0,-1.0,-0.0,1,0,0,0,0.913,LOW,none
3a67acdc,park_s,Park Soyeon,Marketing,2025-01-21T18:03:00,login,Japan,Tokyo,0,0.0,0,1,0,-1.0,-0.0,1,1,0,0,0.913,LOW,none
d185592f,park_s,Park Soyeon,Marketing,2025-01-21T18:14:00,login,Japan,Tokyo,0,0.18,0,1,0,-1.0,-0.0,1,0,0,0,0.913,LOW,none
c02fc25e,chen_w,Chen Wei,Engineering,2025-01-21T18:21:00,login,Japan,Tokyo,0,5.18,0,1,0,-1.0,-0.0,1,1,0,0,0.836,LOW,none
96f21e0d,nakamura_a,Nakamura Aoi,DevOps,2025-01-21T18:27:00,login,Japan,Tokyo,0,2.3,0,1,0,-1.0,-0.0,1,0,0,0,1.215,LOW,none
d45b1ae9,admin45,Admin User 45,IT Operations,2025-01-21T18:35:00,login,Japan,Tokyo,0,5.27,0,1,0,-1.0,-0.0,1,1,0,0,2.209,LOW,none
afdebafe,chen_w,Chen Wei,Engineering,2025-01-21T18:47:00,login,Japan,Tokyo,0,0.43,0,1,0,-1.0,-0.0,1,1,0,0,0.836,LOW,none
1f0fa98d,admin45,Admin User 45,IT Operations,2025-01-21T22:00:00,login,Japan,Tokyo,0,3.42,1,0,0,-0.5,0.866,0,3,1,0,2.209,MEDIUM,mfa_brute_force
ec5d1969,admin45,Admin User 45,IT Operations,2025-01-21T22:02:00,login,Japan,Tokyo,0,0.03,2,0,0,-0.5,0.866,0,3,1,0,2.209,MEDIUM,mfa_brute_force
13a64a06,admin45,Admin User 45,IT Operations,2025-01-21T22:04:00,login,Japan,Tokyo,0,0.03,3,0,0,-0.5,0.866,0,3,1,0,2.209,HIGH,mfa_brute_force
4f37c072,admin45,Admin User 45,IT Operations,2025-01-21T22:06:00,login,Japan,Tokyo,0,0.03,4,0,0,-0.5,0.866,0,3,1,0,2.209,HIGH,mfa_brute_force
6c5d8ca2,admin45,Admin User 45,IT Operations,2025-01-21T22:08:00,login,Japan,Tokyo,0,0.03,5,0,0,-0.5,0.866,0,3,1,0,2.209,HIGH,mfa_brute_force
2b6c06a4,ito_k,Ito Kenji,Finance,2025-01-22T09:05:00,login,Japan,Nagoya,0,17.7,0,1,0,0.7071,-0.7071,1,1,0,0,1.021,LOW,none
3c9f0b58,nakamura_a,Nakamura Aoi,DevOps,2025-01-22T09:08:00,login,Japan,Tokyo,0,14.68,0,1,0,0.7071,-0.7071,1,0,0,0,0.039,LOW,none
16ab42a1,admin45,Admin User 45,IT Operations,2025-01-22T10:05:00,login,Japan,Tokyo,0,11.95,0,1,0,0.5,-0.866,1,1,0,0,-0.496,LOW,none
a0cf15f8,ito_k,Ito Kenji,Finance,2025-01-22T10:24:00,login,Japan,Nagoya,0,1.32,0,1,0,0.5,-0.866,1,1,0,0,1.021,LOW,none
16a81803,chen_w,Chen Wei,Engineering,2025-01-22T10:50:00,login,Japan,Tokyo,0,16.05,0,1,0,0.5,-0.866,1,1,0,0,0.836,LOW,none
c92368aa,sato_m,Sato Miyuki,Finance,2025-01-22T12:43:00,login,Japan,Osaka,0,22.28,0,1,0,0.0,-1.0,1,0,0,0,-1.29,LOW,none
cf58517e,ito_k,Ito Kenji,Finance,2025-01-22T12:51:00,login,Japan,Nagoya,0,2.45,0,1,0,0.0,-1.0,1,0,0,0,1.021,LOW,none
844d7907,yamada_r,Yamada Riko,HR,2025-01-22T12:57:00,login,Japan,Tokyo,0,19.03,0,1,0,0.0,-1.0,1,0,0,0,0.881,LOW,none
4cced64d,yamada_r,Yamada Riko,HR,2025-01-22T13:01:00,login,Japan,Tokyo,0,0.07,0,1,0,-0.2588,-0.9659,1,0,0,0,0.881,LOW,none
a40d3a84,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-22T13:25:00,login,Japan,Tokyo,0,22.17,0,1,0,-0.2588,-0.9659,1,0,0,0,-1.225,LOW,none
608518b0,chen_w,Chen Wei,Engineering,2025-01-22T14:14:00,login,Japan,Tokyo,0,3.4,0,1,0,-0.5,-0.866,1,1,0,0,0.836,LOW,none
aaf263eb,park_s,Park Soyeon,Marketing,2025-01-22T14:27:00,login,Japan,Tokyo,0,20.22,0,1,0,-0.5,-0.866,1,1,0,0,-0.183,LOW,none
f631267c,admin45,Admin User 45,IT Operations,2025-01-22T14:35:00,login,Japan,Tokyo,0,4.5,0,1,0,-0.5,-0.866,1,0,0,0,-0.496,LOW,none
b09fa99f,yamada_r,Yamada Riko,HR,2025-01-22T14:59:00,login,Japan,Tokyo,0,1.97,0,1,0,-0.5,-0.866,1,1,0,0,0.881,LOW,none
2f121b92,park_s,Park Soyeon,Marketing,2025-01-22T15:31:00,login,Japan,Tokyo,0,1.07,0,1,0,-0.7071,-0.7071,1,1,0,0,-0.183,LOW,none
e3d75763,nakamura_a,Nakamura Aoi,DevOps,2025-01-22T16:35:00,login,Japan,Tokyo,0,7.45,0,1,0,-0.866,-0.5,1,0,0,0,0.039,LOW,none
9fceb4cb,kim_j,Kim Junho,Sales,2025-01-22T17:30:00,login,Japan,Tokyo,0,24.57,0,1,0,-0.9659,-0.2588,1,0,0,6,-0.582,LOW,none
bb18dab8,chen_w,Chen Wei,Engineering,2025-01-22T17:38:00,login,Japan,Tokyo,0,3.4,0,1,0,-0.9659,-0.2588,1,1,0,0,0.836,LOW,none
824f0ce6,suzuki_t,Suzuki Takeshi,Engineering,2025-01-22T17:53:00,login,Japan,Tokyo,0,28.65,0,1,0,-0.9659,-0.2588,1,1,0,0,-1.225,LOW,none
fe5e2685,kim_j,Kim Junho,Sales,2025-01-22T17:54:00,login,Japan,Tokyo,0,0.4,0,1,0,-0.9659,-0.2588,1,0,0,6,-0.582,LOW,none
444e5e98,yamada_r,Yamada Riko,HR,2025-01-23T08:25:00,login,Japan,Tokyo,0,17.43,0,1,0,0.866,-0.5,1,1,0,0,-0.378,LOW,none
d0c0d1eb,chen_w,Chen Wei,Engineering,2025-01-23T10:43:00,login,Japan,Tokyo,0,17.08,0,1,0,0.5,-0.866,1,1,0,0,-0.195,LOW,none
ab7e1e85,suzuki_t,Suzuki Takeshi,Engineering,2025-01-23T11:30:00,login,Japan,Tokyo,0,17.62,0,1,0,0.2588,-0.9659,1,0,0,0,0.836,LOW,none
43dd6583,suzuki_t,Suzuki Takeshi,Engineering,2025-01-23T13:18:00,login,Japan,Tokyo,0,1.8,0,1,0,-0.2588,-0.9659,1,0,0,0,0.836,LOW,none
abc0d217,yamada_r,Yamada Riko,HR,2025-01-23T13:28:00,login,Japan,Tokyo,0,5.05,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.378,LOW,none
cf9907ce,nakamura_a,Nakamura Aoi,DevOps,2025-01-23T13:44:00,login,Japan,Tokyo,0,21.15,0,1,0,-0.2588,-0.9659,1,0,0,0,1.215,LOW,none
546275bd,admin45,Admin User 45,IT Operations,2025-01-23T14:19:00,login,Japan,Tokyo,0,23.73,0,1,0,-0.5,-0.866,1,0,0,0,-0.496,LOW,none
93d6f9f9,chen_w,Chen Wei,Engineering,2025-01-23T14:23:00,login,Japan,Tokyo,0,3.67,0,1,0,-0.5,-0.866,1,0,0,0,-0.195,LOW,none
aa9cad50,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-23T14:24:00,login,Japan,Tokyo,0,24.98,0,1,0,-0.5,-0.866,1,0,0,0,-0.195,LOW,none
1eb8ee3c,admin45,Admin User 45,IT Operations,2025-01-23T15:09:00,login,Japan,Tokyo,0,0.83,0,1,0,-0.7071,-0.7071,1,0,0,0,-0.496,LOW,none
00536c6a,nakamura_a,Nakamura Aoi,DevOps,2025-01-23T15:37:00,login,Japan,Tokyo,0,1.88,0,1,0,-0.7071,-0.7071,1,1,0,0,1.215,LOW,none
2149cc0b,park_s,Park Soyeon,Marketing,2025-01-23T15:51:00,login,Japan,Tokyo,0,24.33,0,1,0,-0.7071,-0.7071,1,0,0,0,-1.278,LOW,none
d17e284e,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-23T16:05:00,login,Japan,Tokyo,0,1.68,0,1,0,-0.866,-0.5,1,1,0,0,-0.195,LOW,none
1aaec7ad,suzuki_t,Suzuki Takeshi,Engineering,2025-01-23T17:08:00,login,Japan,Tokyo,0,3.83,0,1,0,-0.9659,-0.2588,1,1,0,0,0.836,LOW,none
87d81c99,ito_k,Ito Kenji,Finance,2025-01-23T18:09:00,login,Japan,Nagoya,0,29.3,0,1,0,-1.0,-0.0,1,1,0,0,-0.135,LOW,none
d13c099e,sato_m,Sato Miyuki,Finance,2025-01-23T18:24:00,login,Japan,Osaka,0,29.68,0,1,0,-1.0,-0.0,1,0,0,0,-1.29,LOW,none
97bda671,ito_k,Ito Kenji,Finance,2025-01-23T18:31:00,login,Japan,Nagoya,0,0.37,0,1,0,-1.0,-0.0,1,1,0,0,-0.135,LOW,none
0a8f7533,kim_j,Kim Junho,Sales,2025-01-23T18:31:00,login,Japan,Tokyo,0,24.62,0,1,0,-1.0,-0.0,1,1,1,3,-1.309,LOW,none
15576b73,nakamura_a,Nakamura Aoi,DevOps,2025-01-23T18:42:00,login,Japan,Tokyo,0,3.08,0,1,0,-1.0,-0.0,1,0,0,0,1.215,LOW,none
320a9334,sato_m,Sato Miyuki,Finance,2025-01-24T09:00:00,login,Japan,Osaka,0,14.6,0,1,0,0.7071,-0.7071,1,1,0,0,-0.135,LOW,none
0f4aaef5,yamada_r,Yamada Riko,HR,2025-01-24T09:01:00,login,Japan,Tokyo,0,19.55,0,1,0,0.7071,-0.7071,1,0,0,0,-1.637,LOW,none
cf4a8d30,admin45,Admin User 45,IT Operations,2025-01-24T09:18:00,login,Japan,Tokyo,0,18.15,0,1,0,0.7071,-0.7071,1,0,0,0,-0.496,LOW,none
bcd834de,kim_j,Kim Junho,Sales,2025-01-24T10:22:00,login,Japan,Tokyo,0,15.85,0,1,0,0.5,-0.866,1,1,1,3,0.145,LOW,none
0f2c041d,nakamura_a,Nakamura Aoi,DevOps,2025-01-24T10:23:00,login,Japan,Tokyo,0,15.68,0,1,0,0.5,-0.866,1,0,0,0,1.215,LOW,none
7f125332,ito_k,Ito Kenji,Finance,2025-01-24T11:17:00,login,Japan,Nagoya,0,16.77,0,1,0,0.2588,-0.9659,1,0,0,0,-1.29,LOW,none
85392976,suzuki_t,Suzuki Takeshi,Engineering,2025-01-24T11:33:00,login,Japan,Tokyo,0,18.42,0,1,0,0.2588,-0.9659,1,0,0,0,-1.225,LOW,none
af71af21,kim_j,Kim Junho,Sales,2025-01-24T11:33:00,login,Japan,Tokyo,0,1.18,0,1,0,0.2588,-0.9659,1,1,1,3,0.145,LOW,none
2e5a5c90,nakamura_a,Nakamura Aoi,DevOps,2025-01-24T12:42:00,login,Japan,Tokyo,0,2.32,0,1,0,0.0,-1.0,1,1,0,0,1.215,LOW,none
d092158d,chen_w,Chen Wei,Engineering,2025-01-24T15:14:00,login,Japan,Tokyo,0,24.85,0,1,0,-0.7071,-0.7071,1,0,0,0,-0.195,LOW,none
a78e0495,park_s,Park Soyeon,Marketing,2025-01-24T15:37:00,login,Japan,Tokyo,0,23.77,0,1,0,-0.7071,-0.7071,1,1,0,0,-1.278,LOW,none
5be34017,kim_j,Kim Junho,Sales,2025-01-24T15:46:00,login,Japan,Tokyo,0,4.22,0,1,0,-0.7071,-0.7071,1,1,1,3,0.145,LOW,none
3a813667,sato_m,Sato Miyuki,Finance,2025-01-24T16:35:00,login,Japan,Osaka,0,7.58,0,1,0,-0.866,-0.5,1,1,0,0,-0.135,LOW,none
02fa1308,nakamura_a,Nakamura Aoi,DevOps,2025-01-24T17:25:00,login,Japan,Tokyo,0,4.72,0,1,0,-0.9659,-0.2588,1,1,0,0,1.215,LOW,none
4ccf06cf,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-24T17:41:00,login,Japan,Tokyo,0,25.6,0,1,0,-0.9659,-0.2588,1,1,0,0,-1.225,LOW,none
ab4b915f,chen_w,Chen Wei,Engineering,2025-01-24T18:27:00,login,Japan,Tokyo,0,3.22,0,1,0,-1.0,-0.0,1,0,0,0,-0.195,LOW,none
e9378de2,admin45,Admin User 45,IT Operations,2025-01-24T18:37:00,login,Japan,Tokyo,0,9.32,0,1,0,-1.0,-0.0,1,1,0,0,-0.496,LOW,none
a8879a7b,yamada_r,Yamada Riko,HR,2025-01-25T08:50:00,login,Japan,Tokyo,0,23.82,0,1,0,0.866,-0.5,1,1,0,0,0.881,LOW,none
99fa8b5c,chen_w,Chen Wei,Engineering,2025-01-25T09:28:00,login,Japan,Tokyo,0,15.02,0,1,0,0.7071,-0.7071,1,0,0,0,0.836,LOW,none
20daf359,admin45,Admin User 45,IT Operations,2025-01-25T10:11:00,login,Japan,Tokyo,0,15.57,0,1,0,0.5,-0.866,1,1,0,0,-0.045,LOW,none
1900b0d1,nakamura_a,Nakamura Aoi,DevOps,2025-01-25T10:15:00,login,Japan,Tokyo,0,16.83,0,1,0,0.5,-0.866,1,1,0,0,-1.137,LOW,none
aa603dcf,sato_m,Sato Miyuki,Finance,2025-01-25T10:32:00,login,Japan,Osaka,0,17.95,0,1,0,0.5,-0.866,1,1,0,0,-0.135,LOW,none
ba3ee313,chen_w,Chen Wei,Engineering,2025-01-25T11:19:00,login,Japan,Tokyo,0,1.85,0,1,0,0.2588,-0.9659,1,1,0,0,0.836,LOW,none
3e863781,yamada_r,Yamada Riko,HR,2025-01-25T11:34:00,login,Japan,Tokyo,0,2.73,0,1,0,0.2588,-0.9659,1,0,0,0,0.881,LOW,none
8a3253e6,park_s,Park Soyeon,Marketing,2025-01-25T11:52:00,login,Japan,Tokyo,0,20.25,0,1,0,0.2588,-0.9659,1,0,0,0,-1.278,LOW,none
28e134a4,ito_k,Ito Kenji,Finance,2025-01-25T12:18:00,login,Japan,Nagoya,0,25.02,0,1,0,0.0,-1.0,1,0,0,0,1.021,LOW,none
7135e66a,ito_k,Ito Kenji,Finance,2025-01-25T12:38:00,login,Japan,Nagoya,0,0.33,0,1,0,0.0,-1.0,1,1,0,0,1.021,LOW,none
50680a30,admin45,Admin User 45,IT Operations,2025-01-25T13:00:00,login,Japan,Tokyo,0,2.82,0,1,0,-0.2588,-0.9659,1,0,0,0,-0.045,LOW,none
7c463067,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-25T13:07:00,login,Japan,Tokyo,0,19.43,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.195,LOW,none
c79f3d68,kim_j,Kim Junho,Sales,2025-01-25T14:45:00,login,Japan,Tokyo,0,22.98,0,1,0,-0.5,-0.866,1,1,1,3,-0.582,LOW,none
2049e401,ito_k,Ito Kenji,Finance,2025-01-25T14:58:00,login,Japan,Nagoya,0,2.33,0,1,0,-0.5,-0.866,1,1,0,0,1.021,LOW,none
7c06ce73,suzuki_t,Suzuki Takeshi,Engineering,2025-01-25T15:34:00,login,Japan,Tokyo,0,28.02,0,1,0,-0.7071,-0.7071,1,1,0,0,-0.195,LOW,none
391a9d0a,kim_j,Kim Junho,Sales,2025-01-25T16:32:00,login,Japan,Tokyo,0,1.78,0,1,0,-0.866,-0.5,1,1,1,3,-0.582,LOW,none
5ebeae29,suzuki_t,Suzuki Takeshi,Engineering,2025-01-25T16:52:00,login,Japan,Tokyo,0,1.3,0,1,0,-0.866,-0.5,1,0,0,0,-0.195,LOW,none
a3849d48,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-25T17:11:00,login,Japan,Tokyo,0,4.07,0,1,0,-0.9659,-0.2588,1,0,0,0,-0.195,LOW,none
da9da438,sato_m,Sato Miyuki,Finance,2025-01-25T17:24:00,login,Japan,Osaka,0,6.87,0,1,0,-0.9659,-0.2588,1,0,0,0,-0.135,LOW,none
a92f2982,chen_w,Chen Wei,Engineering,2025-01-25T17:44:00,login,Japan,Tokyo,0,6.42,0,1,0,-0.9659,-0.2588,1,1,0,0,0.836,LOW,none
e9719ad9,yamada_r,Yamada Riko,HR,2025-01-25T17:47:00,login,Japan,Tokyo,0,6.22,0,1,0,-0.9659,-0.2588,1,0,0,0,0.881,LOW,none
d241d36d,admin45,Admin User 45,IT Operations,2025-01-25T18:59:00,login,Japan,Tokyo,0,5.98,0,1,0,-1.0,-0.0,1,0,0,0,-0.045,LOW,none
6c1db517,kim_j,Kim Junho,Sales,2025-01-26T02:00:00,login,Japan,Tokyo,0,9.47,0,1,0,0.5,0.866,0,0,0,4,1.6,MEDIUM,password_reset_flood
5d77c5df,kim_j,Kim Junho,Sales,2025-01-26T02:15:00,login,Japan,Tokyo,0,0.25,0,1,0,0.5,0.866,0,0,0,5,1.6,MEDIUM,password_reset_flood
6c845102,kim_j,Kim Junho,Sales,2025-01-26T02:30:00,login,Japan,Tokyo,0,0.25,0,1,0,0.5,0.866,0,0,0,6,1.6,MEDIUM,password_reset_flood
ec754bda,sato_m,Sato Miyuki,Finance,2025-01-26T05:00:00,login,UK,London,1,11.6,0,0,0,0.9659,0.2588,0,2,1,0,2.176,MEDIUM,new_country_login
efbc6ee8,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-26T08:30:00,login,Japan,Tokyo,0,15.32,0,1,0,0.866,-0.5,1,0,0,0,2.897,LOW,none
81f390e8,park_s,Park Soyeon,Marketing,2025-01-26T08:39:00,login,Japan,Tokyo,0,20.78,0,1,0,0.866,-0.5,1,1,0,0,0.913,LOW,none
a8fabe29,suzuki_t,Suzuki Takeshi,Engineering,2025-01-26T09:06:00,login,Japan,Tokyo,0,16.23,0,1,0,0.7071,-0.7071,1,1,0,0,0.836,LOW,none
89b2f5d9,ito_k,Ito Kenji,Finance,2025-01-26T09:37:00,login,Japan,Nagoya,0,18.65,0,1,0,0.7071,-0.7071,1,1,0,0,-1.29,LOW,none
ee1d6e59,sato_m,Sato Miyuki,Finance,2025-01-26T09:46:00,login,Japan,Osaka,1,4.77,0,1,0,0.7071,-0.7071,1,1,0,0,2.176,LOW,none
0e498bc3,nakamura_a,Nakamura Aoi,DevOps,2025-01-26T10:15:00,login,Japan,Tokyo,0,24.0,0,1,0,0.5,-0.866,1,0,0,0,0.039,LOW,none
0a6dea1c,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-26T10:45:00,login,Russia,Moscow,1,2.25,0,0,0,0.5,-0.866,1,3,1,0,2.897,HIGH,impossible_travel
b248c7db,kim_j,Kim Junho,Sales,2025-01-26T10:55:00,login,Japan,Tokyo,0,8.42,0,1,0,0.5,-0.866,1,0,0,6,1.6,LOW,none
74a1d787,yamada_r,Yamada Riko,HR,2025-01-26T11:30:00,login,Japan,Tokyo,0,17.72,0,1,0,0.2588,-0.9659,1,0,0,0,-0.378,LOW,none
7ae0bf1c,park_s,Park Soyeon,Marketing,2025-01-26T11:40:00,login,Japan,Tokyo,0,3.02,0,1,0,0.2588,-0.9659,1,1,0,0,0.913,LOW,none
b46a3fe3,kim_j,Kim Junho,Sales,2025-01-26T12:05:00,login,Japan,Tokyo,0,1.17,0,1,0,0.0,-1.0,1,0,0,6,1.6,LOW,none
60b261ba,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-26T12:44:00,login,Japan,Tokyo,1,1.98,0,1,0,0.0,-1.0,1,1,0,0,2.897,LOW,none
7b57c38e,suzuki_t,Suzuki Takeshi,Engineering,2025-01-26T13:52:00,login,Japan,Tokyo,0,4.77,0,1,0,-0.2588,-0.9659,1,1,0,0,0.836,LOW,none
1f1bef11,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-26T14:28:00,login,Japan,Tokyo,0,1.73,0,1,0,-0.5,-0.866,1,0,0,0,2.897,LOW,none
3c3f9413,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-26T14:31:00,login,Japan,Tokyo,0,0.05,0,1,0,-0.5,-0.866,1,1,0,0,2.897,LOW,none
dd653702,chen_w,Chen Wei,Engineering,2025-01-26T14:49:00,login,Japan,Tokyo,0,21.08,0,1,0,-0.5,-0.866,1,0,0,0,-1.225,LOW,none
643fb2a5,admin45,Admin User 45,IT Operations,2025-01-26T15:01:00,login,Japan,Tokyo,0,20.03,0,1,0,-0.7071,-0.7071,1,0,0,0,1.758,LOW,none
b2804dbd,suzuki_t,Suzuki Takeshi,Engineering,2025-01-26T15:04:00,login,Japan,Tokyo,0,1.2,0,1,0,-0.7071,-0.7071,1,1,0,0,0.836,LOW,none
